 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Sexo e Faixa Etária 2
Município: 210150 BARAO DE GRAJAU, 210300 CAXIAS, 211220 TIMON
Período:2018
"Sexo";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"Masculino";13655;14332;16952;16960;16206;14144;14040;12948;10761;8798;7676;6363;5167;3981;2871;1955;2365;169174
"Feminino";13095;13892;16542;16350;15865;14976;15205;14273;12193;10088;9094;7780;6437;5184;3897;2918;3948;181737
"Total";26750;28224;33494;33310;32071;29120;29245;27221;22954;18886;16770;14143;11604;9165;6768;4873;6313;350911
 Fonte:
 
 2000 a 2021 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVSA/DAENT/CGIAE

