 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2021 - Brasil
População residente por Sexo e Faixa Etária 2
Município: 280350 LAGARTO, 280570 PROPRIA, 280740 TOBIAS BARRETO
Período:2018
"Sexo";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"Masculino";6767;6947;7379;8003;8523;7914;7331;6730;5945;5441;5060;4005;3073;2456;1835;1225;1293;89927
"Feminino";6472;6581;6999;7823;8592;8417;7992;7216;6498;6100;5593;4548;3553;2824;2194;1645;2004;95051
"Total";13239;13528;14378;15826;17115;16331;15323;13946;12443;11541;10653;8553;6626;5280;4029;2870;3297;184978
 Fonte:
 
 2000 a 2021 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVSA/DAENT/CGIAE

